Id,r00,r01,r02,r03,r04,r05,r06,r07,r08,r09,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26
20600,3,2054188,"2018-05-03 00:00:00","2018-05-04 15:52:11","2018-05-03 00:00:00",329,252497,1600.00000,1,A,1,0,"2018-05-03 00:00:00","PAN RALLADO",1,26,,0,1,0.00000,0.00000,149930,0,NULL,NULL,NULL,"Factura B/C A    0001-02054188 De  PAN RALLADO"
20601,3,2105488,"2018-05-03 00:00:00","2018-05-04 16:06:35","2018-05-03 00:00:00",44,252501,58.00000,1,B,1,0,"2018-05-03 00:00:00",ALMACEN,6,33,00000000,0,1,0.00000,0.00000,149934,0,NULL,NULL,NULL,"Factura B/C B    0001-02105488 De  ALMACEN"
20602,3,5148748,"2018-05-03 00:00:00","2018-05-04 16:29:36","2018-05-03 00:00:00",215,252502,200.00000,1,A,1,0,"2018-05-03 00:00:00","PASTAS LEO",6,33,,0,1,0.00000,0.00000,149935,0,NULL,NULL,NULL,"Factura B/C A    0001-05148748 De  PASTAS LEO"
20603,3,568878,"2018-05-03 00:00:00","2018-05-04 16:34:14","2018-05-03 00:00:00",52,252506,80.00000,1,B,1,0,"2018-05-03 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,149939,0,NULL,NULL,NULL,"Factura B/C B    0001-00568878 De  VERDULERIA"
20604,3,2154885,"2018-05-03 00:00:00","2018-05-04 16:34:41","2018-05-03 00:00:00",215,252507,744.00000,1,A,1,0,"2018-05-03 00:00:00","PASTAS LEO",6,33,,0,1,0.00000,0.00000,149940,0,NULL,NULL,NULL,"Factura B/C A    0001-02154885 De  PASTAS LEO"
20605,3,521858,"2018-05-03 00:00:00","2018-05-04 16:37:43","2018-05-03 00:00:00",604,252508,205.00000,1,B,1,0,"2018-05-03 00:00:00",PERFUME,6,33,,0,1,0.00000,0.00000,149941,0,NULL,NULL,NULL,"Factura B/C B    0001-00521858 De  PERFUME"
20606,3,151858,"2018-05-04 00:00:00","2018-05-04 16:45:59","2018-05-04 00:00:00",48,252514,300.00000,1,A,1,0,"2018-05-04 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,149947,0,NULL,NULL,NULL,"Factura B/C A    0001-00151858 De  COMBUSTIBLE"
20607,3,1797,"2018-05-04 00:00:00","2018-05-05 09:10:22","2018-05-04 00:00:00",117,252566,900.00000,2,A,1,0,"2018-05-04 00:00:00","IPG PABLO GARCIA",6,33,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00001797 De  IPG PABLO GARCIA"
20608,3,1794,"2018-05-04 00:00:00","2018-05-05 09:10:48","2018-05-04 00:00:00",117,252567,350.00000,2,A,1,0,"2018-05-04 00:00:00","IPG PABLO GARCIA",6,33,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00001794 De  IPG PABLO GARCIA"
20609,6,188563,"2018-05-05 00:00:00","2018-05-05 09:11:06","2018-05-05 00:00:00",117,252568,1250.00000,1,X,1," ","2018-05-05 00:00:00","IPG PABLO GARCIA",6,33,0,0,1,1250.00000,NULL,149960,2232,NULL,NULL,NULL,"RECIBO  00188563  IPG PABLO GARCIA"
20610,6,188564,"2018-05-05 00:00:00","2018-05-05 09:12:27","2018-05-05 00:00:00",164,252570,31660.00000,1,X,1," ","2018-05-05 00:00:00","MARTIN Y ALONSO",1,26,0,0,1,31660.00000,NULL,149962,2233,NULL,NULL,NULL,"RECIBO  00188564  MARTIN Y ALONSO"
20611,3,215885,"2018-05-04 00:00:00","2018-05-05 09:59:05","2018-05-04 00:00:00",101,252588,160.00000,1,B,1,0,"2018-05-04 00:00:00",MANTENIMIENTO,2,26,00000000000,0,1,0.00000,0.00000,149970,0,NULL,NULL,NULL,"Factura B/C B    0001-00215885 De  MANTENIMIENTO"
20612,3,515888,"2018-05-04 00:00:00","2018-05-05 11:52:36","2018-05-04 00:00:00",41,252681,112.00000,1,B,1,0,"2018-05-04 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,150055,0,NULL,NULL,NULL,"Factura B/C B    0001-00515888 De  PAN PROMO"
20613,3,201548,"2018-05-04 00:00:00","2018-05-05 11:53:01","2018-05-04 00:00:00",49,252683,226.00000,1,A,1,0,"2018-05-04 00:00:00",LIBRERIA,1,26,00000000000,0,1,0.00000,0.00000,150057,0,NULL,NULL,NULL,"Factura B/C A    0001-00201548 De  LIBRERIA"
20614,3,218477,"2018-05-04 00:00:00","2018-05-05 12:01:46","2018-05-04 00:00:00",52,252693,59.00000,1,B,1,0,"2018-05-04 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,150067,0,NULL,NULL,NULL,"Factura B/C B    0001-00218477 De  VERDULERIA"
20615,3,21541124,"2018-05-04 00:00:00","2018-05-05 12:06:40","2018-05-04 00:00:00",215,252696,200.00000,1,A,1,0,"2018-05-04 00:00:00","PASTAS LEO",6,33,,0,1,0.00000,0.00000,150070,0,NULL,NULL,NULL,"Factura B/C A    0001-21541124 De  PASTAS LEO"
20616,3,2105810,"2018-05-04 00:00:00","2018-05-05 12:07:04","2018-05-04 00:00:00",61,252697,390.00000,1,B,1,0,"2018-05-04 00:00:00",FARGO,6,26,00000000000,0,1,0.00000,0.00000,150071,0,NULL,NULL,NULL,"Factura B/C B    0001-02105810 De  FARGO"
20617,3,254848,"2018-05-05 00:00:00","2018-05-05 13:09:59","2018-05-05 00:00:00",48,252710,430.00000,1,A,1,0,"2018-05-05 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,150084,0,NULL,NULL,NULL,"Factura B/C A    0001-00254848 De  COMBUSTIBLE"
20618,3,3518,"2018-05-03 00:00:00","2018-05-05 13:25:33","2018-05-03 00:00:00",593,252732,10000.00000,2,A,1,0,"2018-05-03 00:00:00","TRIPERIA NUÑEZ",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00003518 De  TRIPERIA NUÑEZ"
20619,3,26418,"2018-04-26 00:00:00","2018-05-05 13:27:16","2018-05-05 00:00:00",465,252733,18200.00000,2,B,1,0,"2018-04-26 00:00:00",TECNOMAQUINARIAS,6,33,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C B    0001-00026418 De  TECNOMAQUINARIAS"
20620,3,12139,"2018-05-03 00:00:00","2018-05-05 13:28:15","2018-05-05 00:00:00",406,252734,950.00000,2,A,1,0,"2018-05-03 00:00:00",JAQUE,1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00012139 De  JAQUE"
20621,3,12187,"2018-05-03 00:00:00","2018-05-05 13:28:36","2018-05-03 00:00:00",406,252735,670.00000,2,A,1,0,"2018-05-03 00:00:00",JAQUE,1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00012187 De  JAQUE"
20622,6,188565,"2018-05-07 00:00:00","2018-05-07 13:08:37","2018-05-07 00:00:00",105,252825,5000.00000,1,X,1," ","2018-05-07 00:00:00","MARIELA NUECES",6,26,0,0,1,5000.00000,NULL,150161,2234,NULL,NULL,NULL,"RECIBO  00188565  MARIELA NUECES"
20623,3,4187,"2018-05-07 00:00:00","2018-05-07 14:26:38","2018-05-07 00:00:00",21,252838,78083.08000,2,A,2,0,"2018-05-07 00:00:00",PAGRUN,1,26,00000000000,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0002-00004187 De  PAGRUN"
20624,3,21587878,"2018-05-04 00:00:00","2018-05-07 14:42:29","2018-05-07 00:00:00",371,252842,413.00000,1,B,1,0,"2018-05-04 00:00:00",REFRIGERIO,6,33,,0,1,0.00000,0.00000,150175,0,NULL,NULL,NULL,"Factura B/C B    0001-21587878 De  REFRIGERIO"
20625,3,56215,"2018-05-05 00:00:00","2018-05-07 14:44:01","2018-05-07 00:00:00",371,252843,240.00000,1,B,1,0,"2018-05-05 00:00:00",REFRIGERIO,6,33,,0,1,0.00000,0.00000,150176,0,NULL,NULL,NULL,"Factura B/C B    0001-00056215 De  REFRIGERIO"
20626,3,5054,"2018-05-05 00:00:00","2018-05-07 14:58:22","2018-05-07 00:00:00",390,252865,500.00000,1,A,1,0,"2018-05-05 00:00:00","PAN SABORIZADO",1,26,,0,1,0.00000,0.00000,150198,0,NULL,NULL,NULL,"Factura B/C A    0001-00005054 De  PAN SABORIZADO"
20627,3,2514778,"2018-05-05 00:00:00","2018-05-07 15:05:28","2018-05-07 00:00:00",390,252870,1690.00000,1,A,1,0,"2018-05-05 00:00:00","PAN SABORIZADO",1,26,,0,1,0.00000,0.00000,150203,0,NULL,NULL,NULL,"Factura B/C A    0001-02514778 De  PAN SABORIZADO"
20628,3,325488,"2018-05-05 00:00:00","2018-05-07 15:05:53","2018-05-07 00:00:00",44,252871,26.00000,1,B,1,0,"2018-05-05 00:00:00",ALMACEN,6,33,00000000,0,1,0.00000,0.00000,150204,0,NULL,NULL,NULL,"Factura B/C B    0001-00325488 De  ALMACEN"
20629,3,235488,"2018-05-05 00:00:00","2018-05-07 15:06:24","2018-05-07 00:00:00",604,252872,160.00000,1,B,1,0,"2018-05-05 00:00:00",PERFUME,6,33,,0,1,0.00000,0.00000,150205,0,NULL,NULL,NULL,"Factura B/C B    0001-00235488 De  PERFUME"
20630,3,215418,"2018-05-05 00:00:00","2018-05-07 15:13:24","2018-05-07 00:00:00",390,252875,680.00000,1,A,1,0,"2018-05-05 00:00:00","PAN SABORIZADO",1,26,,0,1,0.00000,0.00000,150208,0,NULL,NULL,NULL,"Factura B/C A    0001-00215418 De  PAN SABORIZADO"
20631,3,2154178,"2018-05-05 00:00:00","2018-05-07 15:13:47","2018-05-07 00:00:00",52,252876,160.00000,1,B,1,0,"2018-05-05 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,150209,0,NULL,NULL,NULL,"Factura B/C B    0001-02154178 De  VERDULERIA"
20632,6,188566,"2018-05-07 00:00:00","2018-05-07 15:22:37","2018-05-07 00:00:00",230,252880,79462.75000,1,X,1," ","2018-05-07 00:00:00",ABERASTURI,1,26,0,0,1,79462.75000,NULL,150213,2235,NULL,NULL,NULL,"RECIBO  00188566  ABERASTURI"
20633,3,151488,"2018-05-07 00:00:00","2018-05-07 15:39:12","2018-05-07 00:00:00",40,252886,199.50000,1,A,1,0,"2018-05-07 00:00:00","FERRETERIA MENENDEZ",5,26,00000000000,0,1,0.00000,0.00000,150219,0,NULL,NULL,NULL,"Factura B/C A    0001-00151488 De  FERRETERIA MENENDEZ"
20634,3,231521,"2018-05-07 00:00:00","2018-05-07 15:39:46","2018-05-07 00:00:00",52,252887,1650.00000,1,B,1,0,"2018-05-07 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,150220,0,NULL,NULL,NULL,"Factura B/C B    0001-00231521 De  VERDULERIA"
20635,3,125845,"2018-05-08 00:00:00","2018-05-08 14:35:34","2018-05-08 00:00:00",49,252991,189.00000,1,A,1,0,"2018-05-08 00:00:00",LIBRERIA,1,26,00000000000,0,1,0.00000,0.00000,150263,0,NULL,NULL,NULL,"Factura B/C A    0001-00125845 De  LIBRERIA"
20636,3,158121,"2018-05-08 00:00:00","2018-05-08 14:45:15","2018-05-08 00:00:00",48,252997,220.00000,1,A,1,0,"2018-05-08 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,150269,0,NULL,NULL,NULL,"Factura B/C A    0001-00158121 De  COMBUSTIBLE"
20637,3,2474,"2018-05-08 00:00:00","2018-05-08 14:57:59","2018-05-08 00:00:00",211,252999,16315.00000,2,A,1,0,"2018-05-08 00:00:00",CENTINEO,6,33,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00002474 De  CENTINEO"
20638,6,188567,"2018-05-08 00:00:00","2018-05-08 15:00:11","2018-05-08 00:00:00",211,253000,20000.00000,1,X,1," ","2018-05-08 00:00:00",CENTINEO,6,33,0,0,1,20000.00000,NULL,150271,2236,NULL,NULL,NULL,"RECIBO  00188567  CENTINEO"
20639,6,188568,"2018-05-08 00:00:00","2018-05-08 15:00:31","2018-05-08 00:00:00",283,253001,162800.00000,1,X,1," ","2018-05-08 00:00:00","BECARES LUIS",1,26,0,0,1,162800.00000,NULL,150272,2237,NULL,NULL,NULL,"RECIBO  00188568  BECARES LUIS"
20640,3,14888,"2018-05-08 00:00:00","2018-05-08 15:02:32","2018-05-08 00:00:00",211,253002,3685.00000,2,A,1,0,"2018-05-08 00:00:00",CENTINEO,6,33,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00014888 De  CENTINEO"
20641,3,5128588,"2018-05-07 00:00:00","2018-05-08 15:09:58","2018-05-07 00:00:00",41,253008,480.00000,1,B,1,0,"2018-05-07 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,150278,0,NULL,NULL,NULL,"Factura B/C B    0001-05128588 De  PAN PROMO"
20642,3,20518,"2018-05-07 00:00:00","2018-05-08 15:10:25","2018-05-07 00:00:00",49,253009,50.00000,1,A,1,0,"2018-05-07 00:00:00",LIBRERIA,1,26,00000000000,0,1,0.00000,0.00000,150279,0,NULL,NULL,NULL,"Factura B/C A    0001-00020518 De  LIBRERIA"
20643,3,54871265,"2018-05-07 00:00:00","2018-05-08 15:10:58","2018-05-07 00:00:00",215,253010,537.00000,1,A,1,0,"2018-05-07 00:00:00","PASTAS LEO",6,33,,0,1,0.00000,0.00000,150280,0,NULL,NULL,NULL,"Factura B/C A    0001-54871265 De  PASTAS LEO"
20644,3,211848,"2018-05-07 00:00:00","2018-05-08 15:26:00","2018-05-07 00:00:00",52,253029,250.00000,1,B,1,0,"2018-05-07 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,150299,0,NULL,NULL,NULL,"Factura B/C B    0001-00211848 De  VERDULERIA"
20645,3,2169841,"2018-05-07 00:00:00","2018-05-08 15:30:07","2018-05-07 00:00:00",101,253031,57.00000,1,B,1,0,"2018-05-07 00:00:00",MANTENIMIENTO,2,26,00000000000,0,1,0.00000,0.00000,150301,0,NULL,NULL,NULL,"Factura B/C B    0001-02169841 De  MANTENIMIENTO"
20646,3,5187965,"2018-05-07 00:00:00","2018-05-08 15:40:08","2018-05-07 00:00:00",48,253038,2749.96000,1,A,1,0,"2018-05-07 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,150308,0,NULL,NULL,NULL,"Factura B/C A    0001-05187965 De  COMBUSTIBLE"
20647,3,2518584,"2018-05-09 00:00:00","2018-05-09 12:58:55","2018-05-09 00:00:00",101,253169,1260.00000,1,B,1,0,"2018-05-09 00:00:00",MANTENIMIENTO,2,26,00000000000,0,1,0.00000,0.00000,150385,0,NULL,NULL,NULL,"Factura B/C B    0001-02518584 De  MANTENIMIENTO"
20648,3,952018,"2018-05-09 00:00:00","2018-05-09 13:01:31","2018-05-09 00:00:00",47,253172,13696.00000,2,B,1,0,"2018-05-09 00:00:00",MITCHEL,6,33,00000000,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C B    0001-00952018 De  MITCHEL"
20649,6,188569,"2018-05-09 00:00:00","2018-05-09 13:02:08","2018-05-09 00:00:00",47,253173,13696.00000,1,X,1," ","2018-05-09 00:00:00",MITCHEL,6,33,0,0,1,13696.00000,NULL,150388,2238,NULL,NULL,NULL,"RECIBO  00188569  MITCHEL"
20650,3,15851,"2018-05-09 00:00:00","2018-05-09 13:12:18","2018-05-09 00:00:00",71,253176,334.00000,1,B,1,0,"2018-05-09 00:00:00",AGUA,6,26,00000000000,0,1,0.00000,0.00000,150391,0,NULL,NULL,NULL,"Factura B/C B    0001-00015851 De  AGUA"
20651,3,90518,"2018-05-09 00:00:00","2018-05-09 14:59:37","2018-05-09 00:00:00",75,253184,3500.00000,1,B,1,0,"2018-05-09 00:00:00","FLETE VARIOS",3,26,00000000000,0,1,0.00000,0.00000,150398,0,NULL,NULL,NULL,"Factura B/C B    0001-00090518 De  FLETE VARIOS"
20652,6,188571,"2018-05-09 00:00:00","2018-05-09 15:09:39","2018-05-09 00:00:00",283,253185,11108.00000,1,X,1," ","2018-05-09 00:00:00","BECARES LUIS",1,26,0,0,1,11108.00000,NULL,150399,2239,NULL,NULL,NULL,"RECIBO  00188571  BECARES LUIS"
20653,3,105581,"2018-05-09 00:00:00","2018-05-09 15:13:44","2018-05-09 00:00:00",556,253187,1800.00000,1,C,1,0,"2018-05-09 00:00:00","bobinados leiva",7,26,,0,1,0.00000,0.00000,150401,0,NULL,NULL,NULL,"Factura B/C C    0001-00105581 De  bobinados leiva"
20654,3,15488,"2018-05-09 00:00:00","2018-05-09 15:14:19","2018-05-09 00:00:00",48,253188,225.00000,1,A,1,0,"2018-05-09 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,150402,0,NULL,NULL,NULL,"Factura B/C A    0001-00015488 De  COMBUSTIBLE"
20655,3,56881,"2018-05-08 00:00:00","2018-05-09 15:35:28","2018-05-08 00:00:00",52,253198,214.00000,1,B,1,0,"2018-05-08 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,150412,0,NULL,NULL,NULL,"Factura B/C B    0001-00056881 De  VERDULERIA"
20656,3,7751,"2018-05-08 00:00:00","2018-05-09 15:35:54","2018-05-08 00:00:00",282,253199,680.00000,1,A,1,0,"2018-05-08 00:00:00",JUBAHI,6,33,,0,1,0.00000,0.00000,150413,0,NULL,NULL,NULL,"Factura B/C A    0001-00007751 De  JUBAHI"
20657,3,21881,"2018-05-08 00:00:00","2018-05-09 15:36:21","2018-05-08 00:00:00",215,253200,200.00000,1,A,1,0,"2018-05-08 00:00:00","PASTAS LEO",6,33,,0,1,0.00000,0.00000,150414,0,NULL,NULL,NULL,"Factura B/C A    0001-00021881 De  PASTAS LEO"
20658,3,255123,"2018-05-08 00:00:00","2018-05-09 15:40:55","2018-05-08 00:00:00",61,253203,254.00000,1,B,1,0,"2018-05-08 00:00:00",FARGO,6,26,00000000000,0,1,0.00000,0.00000,150417,0,NULL,NULL,NULL,"Factura B/C B    0001-00255123 De  FARGO"
20659,3,50561,"2018-05-08 00:00:00","2018-05-09 15:41:46","2018-05-08 00:00:00",618,253204,180.00000,1,B,1,0,"2018-05-08 00:00:00",ENERGIALEM,6,33,,0,1,0.00000,0.00000,150418,0,NULL,NULL,NULL,"Factura B/C B    0001-00050561 De  ENERGIALEM"
20660,3,328858,"2018-05-08 00:00:00","2018-05-09 15:53:30","2018-05-08 00:00:00",49,253209,25.00000,1,A,1,0,"2018-05-08 00:00:00",LIBRERIA,1,26,00000000000,0,1,0.00000,0.00000,150423,0,NULL,NULL,NULL,"Factura B/C A    0001-00328858 De  LIBRERIA"
20661,3,215888,"2018-05-08 00:00:00","2018-05-09 16:11:12","2018-05-08 00:00:00",604,253214,320.00000,1,B,1,0,"2018-05-08 00:00:00",PERFUME,6,33,,0,1,0.00000,0.00000,150428,0,NULL,NULL,NULL,"Factura B/C B    0001-00215888 De  PERFUME"
20662,3,2358848,"2018-05-08 00:00:00","2018-05-09 16:11:42","2018-05-08 00:00:00",215,253215,468.00000,1,A,1,0,"2018-05-08 00:00:00","PASTAS LEO",6,33,,0,1,0.00000,0.00000,150429,0,NULL,NULL,NULL,"Factura B/C A    0001-02358848 De  PASTAS LEO"
20663,3,152,"2018-05-04 00:00:00","2018-05-10 09:48:12","2018-05-04 00:00:00",552,253337,53064.00000,2,A,42,0,"2018-05-04 00:00:00","CHCAIR AMADO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0042-00000152 De  CHCAIR AMADO"
20664,3,150,"2018-04-30 00:00:00","2018-05-10 10:54:37","2018-04-30 00:00:00",506,253349,133732.00000,2,A,42,0,"2018-04-30 00:00:00","EL DESEO",1,26,,0,1,0.00000,0.00000,0,0,0,0,0,"Factura B/C A    0042-00000150 De  EL DESEO"
20665,3,151,"2018-05-02 00:00:00","2018-05-10 10:56:33","2018-05-02 00:00:00",506,253351,142310.00000,2,A,42,0,"2018-05-02 00:00:00","EL DESEO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0042-00000151 De  EL DESEO"
20666,3,2640,"2018-05-05 00:00:00","2018-05-10 11:02:07","2018-05-05 00:00:00",164,253354,34231.20000,2,A,1,0,"2018-05-05 00:00:00","MARTIN Y ALONSO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00002640 De  MARTIN Y ALONSO"
20667,3,541888,"2018-05-10 00:00:00","2018-05-10 14:04:27","2018-05-10 00:00:00",694,253407,250.00000,1,B,1,0,"2018-05-10 00:00:00","cargador cel",6,33,,0,1,0.00000,0.00000,150508,0,NULL,NULL,NULL,"Factura B/C B    0001-00541888 De  cargador cel"
20668,3,21774,"2018-05-10 00:00:00","2018-05-10 14:06:06","2018-05-10 00:00:00",90,253410,288.00000,1,B,1,0,"2018-05-10 00:00:00",CORREO,6,33,00000000,0,1,0.00000,0.00000,150511,0,NULL,NULL,NULL,"Factura B/C B    0001-00021774 De  CORREO"
20669,3,5169,"2018-05-10 00:00:00","2018-05-10 14:12:49","2018-05-10 00:00:00",282,253413,1290.00000,1,A,1,0,"2018-05-10 00:00:00",JUBAHI,6,33,,0,1,0.00000,0.00000,150514,0,NULL,NULL,NULL,"Factura B/C A    0001-00005169 De  JUBAHI"
20670,3,10518,"2018-05-10 00:00:00","2018-05-10 14:14:03","2018-05-10 00:00:00",329,253414,3360.00000,1,A,1,0,"2018-05-10 00:00:00","PAN RALLADO",1,26,,0,1,0.00000,0.00000,150515,0,NULL,NULL,NULL,"Factura B/C A    0001-00010518 De  PAN RALLADO"
20671,3,218851,"2018-05-09 00:00:00","2018-05-10 14:25:45","2018-05-09 00:00:00",49,253418,206.00000,1,A,1,0,"2018-05-09 00:00:00",LIBRERIA,1,26,00000000000,0,1,0.00000,0.00000,150519,0,NULL,NULL,NULL,"Factura B/C A    0001-00218851 De  LIBRERIA"
20672,3,21858451,"2018-05-09 00:00:00","2018-05-10 14:26:21","2018-05-09 00:00:00",612,253419,1260.00000,1,B,1,0,"2018-05-09 00:00:00",DETERGENTE,6,33,,0,1,0.00000,0.00000,150520,0,NULL,NULL,NULL,"Factura B/C B    0001-21858451 De  DETERGENTE"
20673,3,26958912,"2018-05-09 00:00:00","2018-05-10 14:40:01","2018-05-09 00:00:00",52,253425,141.00000,1,B,1,0,"2018-05-09 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,150526,0,NULL,NULL,NULL,"Factura B/C B    0001-26958912 De  VERDULERIA"
20674,3,659815,"2018-05-09 00:00:00","2018-05-10 15:09:22","2018-05-09 00:00:00",215,253433,544.00000,1,A,1,0,"2018-05-09 00:00:00","PASTAS LEO",6,33,,0,1,0.00000,0.00000,150534,0,NULL,NULL,NULL,"Factura B/C A    0001-00659815 De  PASTAS LEO"
20675,3,2945188,"2018-05-09 00:00:00","2018-05-10 15:09:53","2018-05-09 00:00:00",390,253434,2040.00000,1,A,1,0,"2018-05-09 00:00:00","PAN SABORIZADO",1,26,,0,1,0.00000,0.00000,150535,0,NULL,NULL,NULL,"Factura B/C A    0001-02945188 De  PAN SABORIZADO"
20676,3,2847478,"2018-05-09 00:00:00","2018-05-10 15:21:57","2018-05-09 00:00:00",70,253446,377.00000,1,B,1,0,"2018-05-09 00:00:00",FERRETERIA,6,26,00000000000,0,1,0.00000,0.00000,150547,0,NULL,NULL,NULL,"Factura B/C B    0001-02847478 De  FERRETERIA"
20677,3,641778,"2018-05-09 00:00:00","2018-05-10 15:30:33","2018-05-09 00:00:00",52,253451,75.00000,1,B,1,0,"2018-05-09 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,150552,0,NULL,NULL,NULL,"Factura B/C B    0001-00641778 De  VERDULERIA"
20678,3,89484,"2018-05-09 00:00:00","2018-05-10 15:30:58","2018-05-09 00:00:00",49,253452,250.00000,1,A,1,0,"2018-05-09 00:00:00",LIBRERIA,1,26,00000000000,0,1,0.00000,0.00000,150553,0,NULL,NULL,NULL,"Factura B/C A    0001-00089484 De  LIBRERIA"
20679,3,7518,"2018-05-07 00:00:00","2018-05-11 09:02:06","2018-05-07 00:00:00",469,253529,5478.00000,2,A,1,0,"2018-05-07 00:00:00","HOLOWINIEC VERDULERIA",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00007518 De  HOLOWINIEC VERDULERIA"
20680,3,30418,"2018-04-30 00:00:00","2018-05-11 09:03:23","2018-05-11 00:00:00",469,253531,1100.00000,2,A,1,0,"2018-04-30 00:00:00","HOLOWINIEC VERDULERIA",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00030418 De  HOLOWINIEC VERDULERIA"
20681,3,12202,"2018-05-05 00:00:00","2018-05-11 09:05:05","2018-05-05 00:00:00",406,253532,650.00000,2,A,1,0,"2018-05-05 00:00:00",JAQUE,1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00012202 De  JAQUE"
20682,3,55500,"2018-05-10 00:00:00","2018-05-11 09:37:30","2018-05-10 00:00:00",695,253540,450.00000,1,B,1,0,"2018-05-11 00:00:00","sellos mariani",6,33,,0,1,0.00000,0.00000,150579,0,NULL,NULL,NULL,"Factura B/C B    0001-00055500 De  sellos mariani"
20683,3,66525,"2018-05-11 00:00:00","2018-05-11 14:42:54","2018-05-11 00:00:00",48,253635,280.00000,1,A,1,0,"2018-05-11 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,150640,0,NULL,NULL,NULL,"Factura B/C A    0001-00066525 De  COMBUSTIBLE"
20684,3,125848,"2018-05-11 00:00:00","2018-05-11 15:20:21","2018-05-11 00:00:00",568,253665,4100.00000,1,A,1,0,"2018-05-11 00:00:00",LANSASS,1,26,,0,1,0.00000,0.00000,150670,0,NULL,NULL,NULL,"Factura B/C A    0001-00125848 De  LANSASS"
20685,3,3258848,"2018-05-11 00:00:00","2018-05-11 15:22:23","2018-05-11 00:00:00",90,253669,288.00000,1,B,1,0,"2018-05-11 00:00:00",CORREO,6,33,00000000,0,1,0.00000,0.00000,150674,0,NULL,NULL,NULL,"Factura B/C B    0001-03258848 De  CORREO"
20686,3,32588,"2018-05-11 00:00:00","2018-05-11 15:34:52","2018-05-11 00:00:00",371,253681,350.00000,1,B,1,0,"2018-05-11 00:00:00",REFRIGERIO,6,33,,0,1,0.00000,0.00000,150686,0,NULL,NULL,NULL,"Factura B/C B    0001-00032588 De  REFRIGERIO"
20687,3,5218548,"2018-05-10 00:00:00","2018-05-11 15:54:09","2018-05-10 00:00:00",71,253684,165.00000,1,B,1,0,"2018-05-10 00:00:00",AGUA,6,26,00000000000,0,1,0.00000,0.00000,150689,0,NULL,NULL,NULL,"Factura B/C B    0001-05218548 De  AGUA"
20688,3,21858,"2018-05-10 00:00:00","2018-05-11 15:54:50","2018-05-10 00:00:00",48,253686,2700.00000,1,A,1,0,"2018-05-10 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,150691,0,NULL,NULL,NULL,"Factura B/C A    0001-00021858 De  COMBUSTIBLE"
20689,3,63200000,"2018-05-11 00:00:00","2018-05-11 16:23:29","2018-05-11 00:00:00",696,253713,590.00000,1,B,1,0,"2018-05-11 00:00:00","can mar",6,33,,0,1,0.00000,0.00000,150718,0,NULL,NULL,NULL,"Factura B/C B    0001-63200000 De  can mar"
